recordtype,id,type,dc.identifier,dc.language,dc.source,isVersionOf,hasVersion,alternative,description,identifier,issued,dct.language,license,publisher,rightsHolder,spatial,title,rootResource,label,owl.versionInfo,contactPoint,dataset,accessRights,landingPage,servesDataset,page,accrualPeriodicity,temporal,distribution,theme,format,accessURL,compressFormat,downloadURL,mediaType,downloadLocation,packageFileName,packageName,versionInfo
CATALOG,omg_catalog:codelijst,dcat:Catalog,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,omg_dataset:codelijst-bijlageype,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DATASET,omg_dataset:codelijst-bijlageype,dcat:Dataset,be.vlaanderen.bodemenondergrond.data.id.dataset.codelijst-bijlageype,nl,NA,NA,NA,Dataset codelijst bijlageype,"Deze dataset bevat een lijst van testconcepten, die gebruikt worden binnen het beleidsdomein bodemenondergrond van de Vlaamse Overheid.",omg_dataset:codelijst-bijlageype,NA,language:NLD,http://data.vlaanderen.be/id/licentie/modellicentie-gratis-hergebruik/v1.0,ovo:OVO003323,ovo:OVO003751,https://www.geonames.org/3337388/flanders|country:BEL,Codelijst bijlageype,omg_conceptscheme:bijlageype,Codelijst bijlageype,NA,omg_vcard:helpdesk,NA,access_right:PUBLIC,https://data.bodemenondergrond.vlaanderen.be/doc/catalog/codelijst.html,NA,https://data.bodemenondergrond.vlaanderen.be/doc/dataset/codelijst-bijlageype.html,frequency:IRREG,omg_periodoftime:dataset_omg,NA,gemet:10087|datatheme_be:ENVI|eurovoc:2407|datatheme_eu:ENVI,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERSIE-DATASET,omg_dataset:codelijst-bijlageype,dcat:Dataset,be.vlaanderen.bodemenondergrond.data.id.dataset.codelijst-bijlageype,nl,NA,omg_dataset:codelijst-bijlageype,NA,Dataset codelijst bijlageype,"Deze dataset bevat een lijst van testconcepten, die gebruikt worden binnen het beleidsdomein bodemenondergrond van de Vlaamse Overheid.",omg_dataset:codelijst-bijlageype,NA,language:NLD,http://data.vlaanderen.be/id/licentie/modellicentie-gratis-hergebruik/v1.0,ovo:OVO003323,ovo:OVO003751,https://www.geonames.org/3337388/flanders|country:BEL,Codelijst bijlageype,omg_conceptscheme:bijlageype,Codelijst bijlageype,NA,omg_vcard:helpdesk,NA,access_right:PUBLIC,https://data.bodemenondergrond.vlaanderen.be/doc/catalog/codelijst.html,NA,https://data.bodemenondergrond.vlaanderen.be/doc/dataset/codelijst-bijlageype.html,frequency:IRREG,omg_periodoftime:dataset_omg,omg_distribution:codelijst-bijlageype.bijlageype_csv|omg_distribution:codelijst-bijlageype.bijlageype_xsd|omg_distribution:codelijst-bijlageype.bijlageype_rdf|omg_distribution:codelijst-bijlageype.bijlageype_jsonld|omg_distribution:codelijst-bijlageype.bijlageype_ttl|omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-bijlageype,gemet:10087|datatheme_be:ENVI|eurovoc:2407|datatheme_eu:ENVI,NA,NA,NA,NA,NA,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-bijlageype.bijlageype_csv,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bijlageype.bijlageype_csv,NA,NA,NA,NA,NA,"Codelijst bijlageype, geserialiseerd in csv tabelformaat.",omg_distribution:codelijst-bijlageype.bijlageype_csv,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst bijlageype in text/csv formaat.,NA,"Codelijst bijlageype, in text/csv formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-bijlageype.bijlageype_csv.html,NA,NA,NA,NA,file_type:CSV,https://github.com/bodemenondergrond/codelijst-bijlageype.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bijlageype.bijlageype.csv,https://www.iana.org/assignments/media-types/text/csv,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-bijlageype.bijlageype_jsonld,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bijlageype.bijlageype_jsonld,NA,NA,NA,NA,NA,"Codelijst bijlageype, geserialiseerd in een jsonld bestand.",omg_distribution:codelijst-bijlageype.bijlageype_jsonld,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst bijlageype in jsonld rdf-formaat.,NA,"Codelijst bijlageype, in jsonld rdf-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-bijlageype.bijlageype_jsonld.html,NA,NA,NA,NA,file_type:JSON_LD,https://github.com/bodemenondergrond/codelijst-bijlageype.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bijlageype.bijlageype.jsonld,https://www.iana.org/assignments/media-types/application/ld+json,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-bijlageype.bijlageype_ttl,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bijlageype.bijlageype_ttl,NA,NA,NA,NA,NA,"Codelijst bijlageype, geserialiseerd in Turtle bestand.",omg_distribution:codelijst-bijlageype.bijlageype_ttl,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst bijlageype in Turtle rdf-formaat.,NA,"Codelijst bijlageype, in Turtle rdf-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-bijlageype.bijlageype_ttl.html,NA,NA,NA,NA,file_type:RDF_TURTLE,https://github.com/bodemenondergrond/codelijst-bijlageype.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bijlageype.bijlageype.ttl,https://www.iana.org/assignments/media-types/text/turtle,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-bijlageype.bijlageype_rdf,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bijlageype.bijlageype_rdf,NA,NA,NA,NA,NA,"Codelijst bijlageype, geserialiseerd in rdf/xml bestand.",omg_distribution:codelijst-bijlageype.bijlageype_rdf,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst bijlageype in xml rdf-formaat.,NA,"Codelijst bijlageype, in xml rdf-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-bijlageype.bijlageype_rdf.html,NA,NA,NA,NA,file_type:RDF_XML,https://github.com/bodemenondergrond/codelijst-bijlageype.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bijlageype.bijlageype.rdf,https://www.iana.org/assignments/media-types/application/rdf+xml,NA,NA,NA,NA
VERSIE-DISTRIB,omg_distribution:codelijst-bijlageype.bijlageype_xsd,dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bijlageype.bijlageype_xsd,NA,NA,NA,NA,NA,"Codelijst bijlageype, geserialiseerd in een xsd bestand met een enumeratie.",omg_distribution:codelijst-bijlageype.bijlageype_xsd,10/09/2022,NA,NA,NA,ovo:OVO003751,NA,Codelijst bijlageype in xml/xsd formaat.,NA,"Codelijst bijlageype, in xml xsd-formaat.",NA,NA,NA,access_right:PUBLIC,NA,NA,https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-bijlageype.bijlageype_xsd.html,NA,NA,NA,NA,file_type:XSD,https://github.com/bodemenondergrond/codelijst-bijlageype.git,http://www.iana.org/assignments/media-types/application/gzip,https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-bijlageype.bijlageype.xsd,https://www.iana.org/assignments/media-types/application/xml,NA,NA,NA,NA
VERSIE-PACKAGE,omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-bijlageype,spdx:Package|dcat:Distribution,be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-bijlageype,NA,NA,NA,NA,NA,"Codelijst bijlageype, Jar maven package.",omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-bijlageype,13/02/2023,NA,NA,NA,ovo:OVO003751,NA,Codelijst bijlageype in jar-formaat.,NA,Package codelijst-bijlageype,NA,NA,NA,access_right:PUBLIC,NA,NA,NA,NA,NA,NA,NA,file_type:JAR,NA,NA,,NA,NA,NA,NA,NA
